RPM,MAP,TempoDeInjecao,Confianca
2147,-0.25,7.8,0.002
2147,-0.15,3.5,0.004
2147,-0.05,7.0,0.001
2147,0.05,9.6,0.003
2148,-0.95,7.7,0.005
2148,-0.85,3.5,0.008
2148,-0.75,1.9,0.007
2148,-0.65,2.8,0.005
2148,-0.55,2.6,0.003
2148,-0.45,2.5,0.003
2148,-0.35,3.2,0.003
2148,-0.25,7.7,0.002
2148,-0.15,6.5,0.002
2148,-0.05,10.3,0.002
2148,0.05,5.2,0.003
2149,-0.95,13.0,0.006
2149,-0.85,11.9,0.005
2149,-0.75,1.6,0.004
2149,-0.65,14.1,0.001
2149,-0.55,11.9,0.003
2149,-0.45,4.5,0.003
2149,-0.35,7.5,0.002
2149,-0.25,10.7,0.002
2149,-0.15,3.5,0.003
2149,-0.05,2.7,0.003
2149,0.05,8.2,0.005
2150,-0.95,2.3,0.002
2150,-0.85,2.5,0.007
2150,-0.75,4.0,0.005
2150,-0.65,4.3,0.003
2150,-0.55,6.2,0.005
2150,-0.45,3.1,0.003
2150,-0.35,8.5,0.002
2150,-0.25,5.7,0.003
2150,-0.15,5.4,0.002
2150,-0.05,4.9,0.004
2150,0.05,7.9,0.004
2151,-0.95,9.5,0.007
2151,-0.85,5.3,0.003
2151,-0.75,2.6,0.006
2151,-0.65,7.7,0.004
2151,-0.55,6.0,0.005
2151,-0.45,4.2,0.002
2151,-0.35,2.5,0.005
2151,-0.25,9.5,0.002
2151,-0.15,11.3,0.003
2151,-0.05,4.9,0.005
2151,0.05,1.5,0.003
2152,-0.95,4.5,0.005
2152,-0.85,2.5,0.003
2152,-0.75,3.8,0.004
2152,-0.65,2.8,0.004
2152,-0.55,2.9,0.003
2152,-0.45,1.8,0.004
2152,-0.35,4.3,0.004
2152,-0.25,3.4,0.003
2152,-0.15,10.4,0.002
2152,-0.05,6.0,0.003
2152,0.05,13.3,0.002
2153,-0.95,11.6,0.003
2153,-0.85,10.2,0.002
2153,-0.75,2.6,0.006
2153,-0.65,2.8,0.005
2153,-0.55,4.6,0.003
2153,-0.45,7.5,0.005
2153,-0.35,4.4,0.004
2153,-0.25,10.6,0.003
2153,-0.15,7.8,0.004
2153,-0.05,2.3,0.003
2153,0.05,3.8,0.002
2154,-0.95,3.6,0.001
2154,-0.85,2.5,0.003
2154,-0.75,2.0,0.007
2154,-0.65,2.8,0.006
2154,-0.55,1.9,0.004
2154,-0.45,1.8,0.003
2154,-0.35,3.2,0.002
2154,-0.25,2.7,0.003
2154,-0.15,9.9,0.003
2154,-0.05,7.1,0.003
2154,0.05,4.7,0.002
2155,-0.95,11.4,0.004
2155,-0.85,1.0,0.002
2155,-0.75,1.7,0.004
2155,-0.65,2.9,0.004
2155,-0.55,12.9,0.002
2155,-0.45,3.7,0.002
2155,-0.35,6.2,0.002
2155,-0.25,2.4,0.001
2155,-0.15,3.5,0.003
2155,-0.05,6.6,0.001
2155,0.05,14.8,0.002
2156,-0.95,10.0,0.004
2156,-0.85,4.1,0.004
2156,-0.75,8.0,0.004
2156,-0.65,1.9,0.008
2156,-0.55,2.2,0.004
2156,-0.45,2.0,0.002
2156,-0.35,4.9,0.001
2156,-0.25,8.6,0.002
2156,-0.15,10.1,0.003
2156,-0.05,2.7,0.003
2156,0.05,6.8,0.003
2157,-0.95,11.2,0.002
2157,-0.85,3.2,0.004
2157,-0.75,2.7,0.008
2157,-0.65,2.8,0.002
2157,-0.55,7.0,0.002
2157,-0.45,1.6,0.002
2157,-0.35,9.7,0.002
2157,-0.25,6.2,0.003
2157,-0.15,15.0,0.001
2157,-0.05,4.2,0.004
2157,0.05,3.8,0.005
2158,-0.95,5.5,0.003
2158,-0.85,10.8,0.002
2158,-0.75,2.4,0.004
2158,-0.65,2.0,0.004
2158,-0.55,2.3,0.003
2158,-0.45,9.8,0.002
2158,-0.35,1.9,0.002
2158,-0.25,10.6,0.002
2158,-0.15,9.7,0.002
2158,-0.05,10.9,0.002
2158,0.05,2.6,0.003
2159,-0.95,14.1,0.002
2159,-0.85,10.3,0.002
2159,-0.75,5.2,0.004
2159,-0.65,8.3,0.003
2159,-0.55,1.7,0.002
2159,-0.45,2.0,0.003
2159,-0.35,4.5,0.002
2159,-0.25,4.0,0.002
2159,-0.15,1.6,0.002
2159,-0.05,9.5,0.003
2159,0.05,8.5,0.003
2160,-0.95,11.9,0.003
2160,-0.85,8.4,0.002
2160,-0.75,2.6,0.004
2160,-0.65,2.5,0.005
2160,-0.55,9.8,0.002
2160,-0.45,10.7,0.002
2160,-0.35,1.9,0.002
2160,-0.25,10.2,0.002
2160,-0.15,2.5,0.004
2160,-0.05,2.6,0.004
2160,0.05,8.5,0.002
2161,-0.95,2.3,0.002
2161,-0.85,3.6,0.003
2161,-0.75,6.5,0.003
2161,-0.65,1.7,0.006
2161,-0.55,8.7,0.002
2161,-0.45,3.2,0.002
2161,-0.35,8.3,0.001
2161,-0.25,3.3,0.002
2161,-0.15,2.8,0.002
2161,-0.05,7.6,0.004
2161,0.05,4.4,0.004
2162,-0.95,3.5,0.004
2162,-0.85,1.6,0.003
2162,-0.75,9.0,0.002
2162,-0.65,3.7,0.004
2162,-0.55,2.5,0.003
2162,-0.45,3.0,0.003
2162,-0.35,7.2,0.001
2162,-0.25,4.4,0.002
2162,-0.15,3.1,0.004
2162,-0.05,7.2,0.004
2162,0.05,10.0,0.004
2163,-0.95,13.3,0.001
2163,-0.85,2.5,0.004
2163,-0.75,2.1,0.006
2163,-0.65,11.7,0.004
2163,-0.55,5.2,0.003
2163,-0.45,3.1,0.001
2163,-0.35,10.6,0.003
2163,-0.25,2.2,0.003
2163,-0.15,13.4,0.002
2163,-0.05,11.5,0.003
2163,0.05,5.4,0.005
2164,-0.95,1.7,0.001
2164,-0.85,2.5,0.002
2164,-0.75,2.6,0.007
2164,-0.65,1.6,0.004
2164,-0.55,2.9,0.003
2164,-0.45,2.1,0.002
2164,-0.35,3.1,0.002
2164,-0.25,5.1,0.004
2164,-0.15,2.2,0.004
2164,-0.05,2.6,0.002
2164,0.05,3.8,0.003
2165,-0.95,11.4,0.001
2165,-0.85,4.9,0.005
2165,-0.75,9.5,0.003
2165,-0.65,2.7,0.005
2165,-0.55,1.8,0.004
2165,-0.45,1.6,0.006
2165,-0.35,9.4,0.003
2165,-0.25,11.0,0.002
2165,-0.15,4.0,0.003
2165,-0.05,11.4,0.001
2165,0.05,4.3,0.002
2166,-0.95,2.3,0.002
2166,-0.85,7.7,0.003
2166,-0.75,2.6,0.004
2166,-0.65,2.0,0.002
2166,-0.55,4.9,0.001
2166,-0.45,1.5,0.003
2166,-0.35,4.6,0.003
2166,-0.25,10.8,0.003
2166,-0.15,9.1,0.003
2166,-0.05,7.4,0.001
2166,0.05,8.5,0.003
2167,-0.95,2.3,0.001
2167,-0.85,8.5,0.002
2167,-0.75,2.2,0.003
2167,-0.65,2.3,0.003
2167,-0.55,7.8,0.002
2167,-0.45,1.9,0.004
2167,-0.35,5.9,0.002
2167,-0.25,3.4,0.003
2167,-0.15,1.8,0.003
2167,-0.05,1.8,0.004
2167,0.05,5.1,0.005
2168,-0.95,6.6,0.001
2168,-0.85,10.9,0.002
2168,-0.75,1.9,0.005
2168,-0.65,8.9,0.004
2168,-0.55,3.8,0.002
2168,-0.45,4.4,0.001
2168,-0.35,1.8,0.004
2168,-0.25,3.2,0.002
2168,-0.15,7.8,0.003
2168,-0.05,10.1,0.005
2168,0.05,3.8,0.004
2169,-0.95,11.6,0.002
2169,-0.85,2.7,0.005
2169,-0.75,11.3,0.002
2169,-0.65,3.4,0.006
2169,-0.55,2.9,0.004
2169,-0.45,4.2,0.003
2169,-0.35,2.3,0.002
2169,-0.25,5.3,0.002
2169,-0.15,9.6,0.003
2169,-0.05,4.8,0.002
2169,0.05,3.8,0.003
2170,-0.95,8.2,0.004
2170,-0.85,5.7,0.003
2170,-0.75,2.6,0.004
2170,-0.65,8.2,0.003
2170,-0.55,2.1,0.004
2170,-0.45,3.1,0.005
2170,-0.35,5.4,0.003
2170,-0.25,6.4,0.002
2170,-0.15,7.6,0.002
2170,-0.05,10.7,0.004
2170,0.05,9.3,0.006
2171,-0.95,2.3,0.005
2171,-0.85,4.6,0.004
2171,-0.75,1.7,0.004
2171,-0.65,3.0,0.003
2171,-0.55,8.7,0.004
2171,-0.45,2.9,0.002
2171,-0.35,11.0,0.003
2171,-0.25,8.5,0.003
2171,-0.15,11.0,0.002
2171,-0.05,11.5,0.004
2171,0.05,1.5,0.003
2172,-0.95,7.9,0.006
2172,-0.85,3.7,0.004
2172,-0.75,2.4,0.005
2172,-0.65,2.8,0.002
2172,-0.55,4.5,0.003
2172,-0.45,10.4,0.002
2172,-0.35,14.2,0.001
2172,-0.25,8.4,0.003
2172,-0.15,4.0,0.003
2172,-0.05,3.7,0.003
2172,0.05,3.8,0.003
2173,-0.95,2.3,0.004
2173,-0.85,2.5,0.004
2173,-0.75,12.7,0.002
2173,-0.65,5.8,0.001
2173,-0.55,1.8,0.004
2173,-0.45,3.1,0.005
2173,-0.35,9.2,0.004
2173,-0.25,3.1,0.003
2173,-0.15,7.3,0.003
2173,-0.05,7.6,0.004
2173,0.05,1.7,0.002
2174,-0.95,10.7,0.013
2174,-0.85,9.4,0.004
2174,-0.75,7.5,0.001
2174,-0.65,2.8,0.003
2174,-0.55,9.3,0.003
2174,-0.45,2.4,0.004
2174,-0.35,4.8,0.002
2174,-0.25,7.1,0.002
2174,-0.15,4.6,0.003
2174,-0.05,8.5,0.003
2174,0.05,13.7,0.001
2175,-0.95,11.6,0.01
2175,-0.85,2.5,0.002
2175,-0.75,2.6,0.003
2175,-0.65,2.8,0.004
2175,-0.55,2.9,0.006
2175,-0.45,3.1,0.004
2175,-0.35,3.2,0.002
2175,-0.25,8.8,0.003
2175,-0.15,3.5,0.003
2175,-0.05,5.3,0.001
2175,0.05,14.4,0.001
2176,-0.95,2.0,0.004
2176,-0.85,2.6,0.003
2176,-0.75,2.6,0.004
2176,-0.65,3.2,0.003
2176,-0.55,2.6,0.004
2176,-0.45,1.6,0.005
2176,-0.35,3.2,0.004
2176,-0.25,11.4,0.004
2176,-0.15,13.4,0.002
2176,-0.05,3.7,0.002
2176,0.05,3.8,0.001
2177,-0.95,11.1,0.006
2177,-0.85,3.7,0.004
2177,-0.75,5.9,0.001
2177,-0.65,2.8,0.003
2177,-0.55,12.6,0.002
2177,-0.45,4.1,0.005
2177,-0.35,6.0,0.002
2177,-0.25,4.3,0.003
2177,-0.15,3.5,0.004
2177,-0.05,9.0,0.002
2177,0.05,5.6,0.001
2178,-0.95,10.8,0.005
2178,-0.85,5.3,0.003
2178,-0.75,2.7,0.005
2178,-0.65,2.7,0.002
2178,-0.55,6.0,0.004
2178,-0.45,10.7,0.004
2178,-0.35,11.5,0.002
2178,-0.25,3.0,0.002
2178,-0.15,5.7,0.002
2178,-0.05,3.5,0.001
2178,0.05,3.8,0.001
2179,-0.95,2.3,0.003
2179,-0.85,2.1,0.004
2179,-0.75,2.4,0.005
2179,-0.65,7.3,0.002
2179,-0.55,14.6,0.001
2179,-0.45,3.0,0.004
2179,-0.35,8.2,0.003
2179,-0.25,2.2,0.003
2179,-0.15,3.9,0.003
2179,-0.05,4.5,0.001
2179,0.05,5.1,0.001
2180,-0.95,10.1,0.006
2180,-0.85,4.1,0.007
2180,-0.75,10.6,0.001
2180,-0.65,2.8,0.003
2180,-0.55,4.0,0.003
2180,-0.45,10.5,0.002
2180,-0.35,4.1,0.004
2180,-0.25,3.4,0.005
2180,-0.15,2.8,0.003
2180,-0.05,4.2,0.005
2180,0.05,12.0,0.004
2181,-0.95,3.5,0.002
2181,-0.85,3.7,0.005
2181,-0.75,3.3,0.006
2181,-0.65,1.8,0.01
2181,-0.55,2.2,0.004
2181,-0.45,1.5,0.006
2181,-0.35,8.7,0.004
2181,-0.25,9.8,0.005
2181,-0.15,8.9,0.003
2181,-0.05,6.3,0.003
2181,0.05,8.9,0.004
2182,-0.95,10.2,0.004
2182,-0.85,2.5,0.004
2182,-0.75,2.6,0.007
2182,-0.65,8.8,0.003
2182,-0.55,10.3,0.004
2182,-0.45,6.9,0.003
2182,-0.35,3.5,0.003
2182,-0.25,9.1,0.006
2182,-0.15,9.0,0.004
2182,-0.05,6.5,0.004
2182,0.05,6.9,0.005
2183,-0.95,8.7,0.006
2183,-0.85,2.5,0.003
2183,-0.75,2.7,0.005
2183,-0.65,2.7,0.004
2183,-0.55,8.9,0.004
2183,-0.45,1.8,0.003
2183,-0.35,8.3,0.003
2183,-0.25,5.4,0.002
2183,-0.15,10.2,0.005
2183,-0.05,5.6,0.006
2183,0.05,1.6,0.005
2184,-0.95,2.3,0.002
2184,-0.85,11.3,0.003
2184,-0.75,3.7,0.006
2184,-0.65,2.8,0.004
2184,-0.55,5.4,0.003
2184,-0.45,3.1,0.002
2184,-0.35,8.6,0.001
2184,-0.25,9.2,0.003
2184,-0.15,2.9,0.004
2184,-0.05,3.6,0.004
2184,0.05,9.8,0.004
2185,-0.95,10.8,0.003
2185,-0.85,8.9,0.004
2185,-0.75,6.9,0.004
2185,-0.65,1.9,0.009
2185,-0.55,6.5,0.004
2185,-0.45,5.1,0.002
2185,-0.35,1.8,0.002
2185,-0.25,2.5,0.004
2185,-0.15,2.0,0.005
2185,-0.05,10.3,0.003
2185,0.05,3.8,0.003
2186,-0.95,11.7,0.005
2186,-0.85,1.6,0.003
2186,-0.75,1.8,0.004
2186,-0.65,3.0,0.004
2186,-0.55,3.1,0.003
2186,-0.45,2.1,0.002
2186,-0.35,6.3,0.003
2186,-0.25,4.9,0.003
2186,-0.15,3.9,0.005
2186,-0.05,14.3,0.002
2186,0.05,5.1,0.003
2187,-0.95,11.8,0.004
2187,-0.85,4.6,0.004
2187,-0.75,2.1,0.006
2187,-0.65,2.4,0.006
2187,-0.55,1.9,0.004
2187,-0.45,7.6,0.001
2187,-0.35,1.5,0.003
2187,-0.25,3.4,0.002
2187,-0.15,6.5,0.003
2187,-0.05,4.1,0.003
2187,0.05,8.3,0.002
2188,-0.95,11.1,0.004
2188,-0.85,1.9,0.003
2188,-0.75,1.8,0.005
2188,-0.65,12.3,0.002
2188,-0.55,3.1,0.003
2188,-0.45,7.8,0.003
2188,-0.35,3.2,0.002
2188,-0.25,3.4,0.003
2188,-0.15,1.6,0.003
2188,-0.05,13.8,0.001
2188,0.05,3.7,0.002
2189,-0.95,10.3,0.004
2189,-0.85,4.4,0.003
2189,-0.75,3.9,0.005
2189,-0.65,12.0,0.002
2189,-0.55,2.1,0.004
2189,-0.45,13.1,0.001
2189,-0.35,2.5,0.004
2189,-0.25,3.3,0.002
2189,-0.15,8.5,0.002
2189,-0.05,10.1,0.002
2189,0.05,4.2,0.0
2190,-0.95,9.4,0.005
2190,-0.85,4.9,0.005
2190,-0.75,2.7,0.004
2190,-0.65,3.6,0.004
2190,-0.55,2.1,0.005
2190,-0.45,2.5,0.002
2190,-0.35,3.9,0.003
2190,-0.25,5.6,0.002
2190,-0.15,9.8,0.001
2190,-0.05,6.9,0.001
2190,0.05,7.1,0.001
2191,-0.95,9.7,0.006
2191,-0.85,3.7,0.006
2191,-0.75,8.2,0.005
2191,-0.65,2.1,0.006
2191,-0.55,9.7,0.003
2191,-0.45,3.9,0.004
2191,-0.35,2.6,0.004
2191,-0.25,5.4,0.003
2191,-0.15,7.6,0.003
2191,-0.05,7.9,0.001
2191,0.05,1.1,0.0
2192,-0.95,11.2,0.005
2192,-0.85,4.8,0.006
2192,-0.75,1.8,0.005
2192,-0.65,11.8,0.004
2192,-0.55,8.7,0.003
2192,-0.45,1.5,0.005
2192,-0.35,4.2,0.003
2192,-0.25,10.6,0.003
2192,-0.15,6.7,0.003
2192,-0.05,3.4,0.001
2192,0.05,5.8,0.001
2193,-0.95,12.3,0.002
2193,-0.85,4.2,0.006
2193,-0.75,2.6,0.006
2193,-0.65,1.6,0.003
2193,-0.55,8.6,0.002
2193,-0.45,1.5,0.006
2193,-0.35,2.4,0.004
2193,-0.25,11.1,0.003
2193,-0.15,5.1,0.001
2193,-0.05,6.2,0.001
2193,0.05,12.0,0.001
2194,-0.95,3.8,0.009
2194,-0.85,7.6,0.006
2194,-0.75,2.0,0.008
2194,-0.65,11.9,0.003
2194,-0.55,6.2,0.003
2194,-0.45,9.9,0.003
2194,-0.35,3.0,0.002
2194,-0.25,1.6,0.004
2194,-0.15,9.7,0.005
2194,-0.05,11.4,0.003
2194,0.05,11.2,0.001
2195,-0.95,5.4,0.008
2195,-0.85,7.5,0.003
2195,-0.75,10.0,0.003
2195,-0.65,1.6,0.008
2195,-0.55,2.1,0.002
2195,-0.45,11.2,0.003
2195,-0.35,8.2,0.005
2195,-0.25,1.6,0.002
2195,-0.15,11.8,0.003
2195,-0.05,4.6,0.002
2195,0.05,5.9,0.002
2196,-0.95,10.1,0.005
2196,-0.85,4.4,0.007
2196,-0.75,2.9,0.006
2196,-0.65,3.1,0.007
2196,-0.55,1.9,0.006
2196,-0.45,5.5,0.003
2196,-0.35,2.5,0.003
2196,-0.25,2.5,0.002
2196,-0.15,4.4,0.001
2196,-0.05,5.8,0.002
2196,0.05,8.0,0.003
2197,-0.95,11.7,0.007
2197,-0.85,5.1,0.007
2197,-0.75,2.1,0.004
2197,-0.65,6.9,0.006
2197,-0.55,11.0,0.004
2197,-0.45,7.6,0.002
2197,-0.35,6.9,0.002
2197,-0.25,8.5,0.004
2197,-0.15,10.7,0.002
2197,-0.05,10.2,0.003
2197,0.05,3.3,0.003
2198,-0.95,10.3,0.005
2198,-0.85,5.0,0.008
2198,-0.75,3.1,0.005
2198,-0.65,1.9,0.005
2198,-0.55,11.3,0.003
2198,-0.45,9.3,0.003
2198,-0.35,1.6,0.005
2198,-0.25,3.5,0.003
2198,-0.15,4.5,0.005
2198,-0.05,3.7,0.002
2198,0.05,2.1,0.001
2199,-0.95,10.7,0.004
2199,-0.85,3.5,0.005
2199,-0.75,4.3,0.004
2199,-0.65,10.4,0.005
2199,-0.55,1.8,0.006
2199,-0.45,3.0,0.004
2199,-0.35,2.9,0.003
2199,-0.25,8.9,0.005
2199,-0.15,7.3,0.003
2199,-0.05,3.5,0.002
2199,0.05,3.8,0.002
2200,-0.95,6.9,0.003
2200,-0.85,5.2,0.007
2200,-0.75,3.9,0.007
2200,-0.65,1.6,0.004
2200,-0.55,9.4,0.003
2200,-0.45,3.0,0.001
2200,-0.35,1.7,0.003
2200,-0.25,11.0,0.004
2200,-0.15,9.2,0.002
2200,-0.05,3.7,0.003
2200,0.05,4.2,0.002
2201,-0.95,10.1,0.004
2201,-0.85,2.5,0.004
2201,-0.75,2.6,0.007
2201,-0.65,11.5,0.004
2201,-0.55,2.9,0.002
2201,-0.45,2.7,0.002
2201,-0.35,3.8,0.003
2201,-0.25,1.5,0.004
2201,-0.15,4.4,0.002
2201,-0.05,2.4,0.002
2201,0.05,1.5,0.001
2202,-0.95,2.3,0.003
2202,-0.85,2.5,0.004
2202,-0.75,2.6,0.007
2202,-0.65,2.8,0.004
2202,-0.55,6.9,0.002
2202,-0.45,6.6,0.002
2202,-0.35,3.2,0.001
2202,-0.25,7.0,0.001
2202,-0.15,3.5,0.002
2202,-0.05,9.7,0.001
2202,0.05,11.0,0.002
2203,-0.95,12.8,0.004
2203,-0.85,2.5,0.006
2203,-0.75,2.6,0.009
2203,-0.65,2.8,0.005
2203,-0.55,10.7,0.003
2203,-0.45,9.9,0.003
2203,-0.35,7.2,0.004
2203,-0.25,1.3,0.002
2203,-0.15,3.5,0.002
2203,-0.05,1.6,0.002
2203,0.05,7.8,0.002
2204,-0.95,2.5,0.007
2204,-0.85,4.2,0.01
2204,-0.75,10.6,0.003
2204,-0.65,2.8,0.006
2204,-0.55,7.5,0.002
2204,-0.45,7.1,0.003
2204,-0.35,9.8,0.005
2204,-0.25,9.1,0.003
2204,-0.15,5.5,0.002
2204,-0.05,7.7,0.002
2204,0.05,1.6,0.002
2205,-0.95,2.3,0.005
2205,-0.85,3.0,0.004
2205,-0.75,2.6,0.006
2205,-0.65,2.8,0.004
2205,-0.55,5.7,0.002
2205,-0.45,7.6,0.005
2205,-0.35,6.1,0.004
2205,-0.25,9.8,0.003
2205,-0.15,4.2,0.003
2205,-0.05,11.9,0.003
2205,0.05,6.6,0.002
2206,-0.95,2.3,0.006
2206,-0.85,2.5,0.007
2206,-0.75,2.6,0.004
2206,-0.65,3.8,0.003
2206,-0.55,6.8,0.004
2206,-0.45,11.7,0.004
2206,-0.35,7.9,0.004
2206,-0.25,3.4,0.003
2206,-0.15,5.6,0.002
2206,-0.05,10.1,0.002
2206,0.05,10.6,0.003
2207,-0.95,4.4,0.006
2207,-0.85,4.0,0.006
2207,-0.75,2.6,0.004
2207,-0.65,2.4,0.003
2207,-0.55,1.4,0.003
2207,-0.45,2.2,0.002
2207,-0.35,6.4,0.003
2207,-0.25,8.5,0.004
2207,-0.15,4.0,0.004
2207,-0.05,8.2,0.003
2207,0.05,9.6,0.002
2208,-0.95,9.5,0.001
2208,-0.85,3.1,0.004
2208,-0.75,2.6,0.005
2208,-0.65,11.5,0.004
2208,-0.55,3.9,0.002
2208,-0.45,3.1,0.004
2208,-0.35,3.5,0.004
2208,-0.25,6.7,0.004
2208,-0.15,6.3,0.003
2208,-0.05,11.2,0.002
2208,0.05,11.0,0.005
2209,-0.95,3.7,0.002
2209,-0.85,9.7,0.003
2209,-0.75,1.9,0.004
2209,-0.65,1.9,0.003
2209,-0.55,11.4,0.003
2209,-0.45,4.5,0.003
2209,-0.35,11.5,0.002
2209,-0.25,10.3,0.003
2209,-0.15,6.6,0.003
2209,-0.05,12.1,0.001
2209,0.05,4.8,0.004
2210,-0.95,2.3,0.003
2210,-0.85,3.0,0.003
2210,-0.75,2.6,0.008
2210,-0.65,7.5,0.003
2210,-0.55,12.8,0.001
2210,-0.45,3.1,0.003
2210,-0.35,3.2,0.001
2210,-0.25,6.4,0.002
2210,-0.15,8.1,0.002
2210,-0.05,6.5,0.003
2210,0.05,6.9,0.002
2211,-0.95,3.6,0.003
2211,-0.85,2.5,0.005
2211,-0.75,2.6,0.005
2211,-0.65,1.7,0.006
2211,-0.55,2.9,0.002
2211,-0.45,6.9,0.004
2211,-0.35,6.9,0.002
2211,-0.25,3.4,0.003
2211,-0.15,3.6,0.002
2211,-0.05,3.0,0.003
2211,0.05,14.1,0.001
2212,-0.95,2.3,0.004
2212,-0.85,5.8,0.003
2212,-0.75,2.6,0.003
2212,-0.65,2.3,0.003
2212,-0.55,5.9,0.003
2212,-0.45,3.6,0.002
2212,-0.35,3.1,0.002
2212,-0.25,1.5,0.004
2212,-0.15,10.0,0.002
2212,-0.05,8.4,0.002
2212,0.05,8.8,0.003
2213,-0.95,9.2,0.004
2213,-0.85,2.5,0.002
2213,-0.75,2.6,0.002
2213,-0.65,14.4,0.001
2213,-0.55,10.8,0.003
2213,-0.45,7.0,0.004
2213,-0.35,2.8,0.004
2213,-0.25,1.8,0.004
2213,-0.15,9.7,0.002
2213,-0.05,9.4,0.002
2213,0.05,1.5,0.003
2214,-0.95,7.9,0.004
2214,-0.85,2.9,0.003
2214,-0.75,6.8,0.001
2214,-0.65,2.8,0.002
2214,-0.55,5.4,0.004
2214,-0.45,8.2,0.004
2214,-0.35,4.3,0.003
2214,-0.25,8.4,0.003
2214,-0.15,3.5,0.004
2214,-0.05,11.2,0.004
2214,0.05,5.9,0.003
2215,-0.95,6.8,0.003
2215,-0.85,3.4,0.002
2215,-0.75,2.6,0.004
2215,-0.65,2.8,0.003
2215,-0.55,13.8,0.002
2215,-0.45,6.0,0.002
2215,-0.35,1.7,0.003
2215,-0.25,9.9,0.003
2215,-0.15,9.3,0.002
2215,-0.05,11.3,0.003
2215,0.05,7.2,0.003
2216,-0.95,6.2,0.003
2216,-0.85,7.5,0.003
2216,-0.75,1.7,0.003
2216,-0.65,1.9,0.005
2216,-0.55,13.4,0.002
2216,-0.45,13.6,0.001
2216,-0.35,3.2,0.003
2216,-0.25,2.9,0.004
2216,-0.15,10.1,0.006
2216,-0.05,5.3,0.001
2216,0.05,9.9,0.001
2217,-0.95,2.3,0.002
2217,-0.85,3.7,0.003
2217,-0.75,7.1,0.004
2217,-0.65,2.8,0.002
2217,-0.55,2.9,0.002
2217,-0.45,4.4,0.002
2217,-0.35,2.1,0.003
2217,-0.25,10.3,0.003
2217,-0.15,5.9,0.003
2217,-0.05,8.7,0.004
2217,0.05,1.5,0.002
2218,-0.95,2.3,0.002
2218,-0.85,7.3,0.003
2218,-0.75,13.7,0.001
2218,-0.65,2.2,0.004
2218,-0.55,7.9,0.003
2218,-0.45,7.3,0.002
2218,-0.35,3.2,0.003
2218,-0.25,1.8,0.003
2218,-0.15,8.9,0.002
2218,-0.05,3.7,0.003
2218,0.05,1.8,0.004
2219,-0.95,11.5,0.005
2219,-0.85,13.1,0.001
2219,-0.75,4.3,0.001
2219,-0.65,1.9,0.006
2219,-0.55,5.8,0.002
2219,-0.45,5.0,0.002
2219,-0.35,8.8,0.002
2219,-0.25,2.1,0.005
2219,-0.15,3.5,0.003
2219,-0.05,1.4,0.002
2219,0.05,6.2,0.005
2220,-0.95,4.9,0.003
2220,-0.85,2.5,0.003
2220,-0.75,2.6,0.003
2220,-0.65,3.9,0.002
2220,-0.55,9.4,0.003
2220,-0.45,3.1,0.001
2220,-0.35,2.7,0.003
2220,-0.25,3.4,0.003
2220,-0.15,4.2,0.002
2220,-0.05,7.8,0.005
2220,0.05,3.8,0.004
2221,-0.95,10.6,0.005
2221,-0.85,3.7,0.005
2221,-0.75,6.6,0.002
2221,-0.65,1.7,0.007
2221,-0.55,12.5,0.001
2221,-0.45,7.3,0.003
2221,-0.35,8.7,0.002
2221,-0.25,11.3,0.003
2221,-0.15,1.1,0.002
2221,-0.05,10.8,0.005
2221,0.05,8.2,0.004
2222,-0.95,11.5,0.004
2222,-0.85,3.2,0.004
2222,-0.75,2.6,0.006
2222,-0.65,9.5,0.003
2222,-0.55,2.5,0.003
2222,-0.45,2.0,0.003
2222,-0.35,1.6,0.003
2222,-0.25,12.0,0.003
2222,-0.15,6.7,0.002
2222,-0.05,6.4,0.005
2222,0.05,6.3,0.004
2223,-0.95,10.9,0.008
2223,-0.85,5.4,0.003
2223,-0.75,9.7,0.003
2223,-0.65,4.3,0.002
2223,-0.55,7.8,0.003
2223,-0.45,5.6,0.002
2223,-0.35,9.9,0.002
2223,-0.25,4.8,0.002
2223,-0.15,5.4,0.003
2223,-0.05,2.6,0.003
2223,0.05,2.4,0.002
2224,-0.95,7.3,0.005
2224,-0.85,4.3,0.005
2224,-0.75,3.0,0.005
2224,-0.65,2.5,0.003
2224,-0.55,8.7,0.001
2224,-0.45,10.0,0.003
2224,-0.35,2.4,0.002
2224,-0.25,11.2,0.001
2224,-0.15,4.9,0.003
2224,-0.05,3.7,0.003
2224,0.05,11.5,0.004
2225,-0.95,7.4,0.005
2225,-0.85,4.5,0.008
2225,-0.75,10.9,0.002
2225,-0.65,3.5,0.002
2225,-0.55,1.5,0.004
2225,-0.45,4.7,0.003
2225,-0.35,11.9,0.002
2225,-0.25,12.0,0.002
2225,-0.15,10.3,0.003
2225,-0.05,10.9,0.002
2225,0.05,7.4,0.004
2226,-0.95,9.7,0.009
2226,-0.85,1.9,0.006
2226,-0.75,3.1,0.003
2226,-0.65,2.4,0.003
2226,-0.55,8.5,0.002
2226,-0.45,4.0,0.002
2226,-0.35,3.2,0.001
2226,-0.25,5.4,0.003
2226,-0.15,10.1,0.004
2226,-0.05,10.6,0.005
2226,0.05,3.8,0.002
2227,-0.95,11.3,0.01
2227,-0.85,4.4,0.006
2227,-0.75,2.6,0.007
2227,-0.65,2.9,0.002
2227,-0.55,11.2,0.001
